ID;Depth from;Depth to;Soil Type;Soil Description;USCS
BHD1652;7.3;7.5;GRAVEL SILTY SANDY;Reddish brown sandy silty fine to coarse subangular to subrounded GRAVEL of sandstone. Sand is fine to coarse. (WEATHERED SANDSTONE);
BHD1653;0;0.3;TOPSOIL;TOPSOIL (Brown gravelly silty fine to coarse sand with occasional rootlets. Gravel is fine to medium subrounded to rounded of granite, gneiss and psammite);
BHD1653;0.3;0.7;SAND CLAYEY GRAVELLY;Orange brown gravelly clayey fine to coarse SAND. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite;
BHD1653;0.7;1.7;CLAY SANDY GRAVELLY;Very stiff grey slightly sandy slightly gravelly CLAY of low plasticity with silt partings. Sand is fine to coarse. Gravel is fine to coarse subrounded to rounded of mixed lithologies including granite, gneiss and psammite;
BHD1653;1.7;3.5;GRAVEL SILTY SANDY COBBLY;Medium dense brown sandy slightly silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, gneiss and psammite with cobbles. Sand is fine to coarse. Cobbles are subrounded to rounded of granite and psammite;
BHD1653;3.5;5.3;GRAVEL SILTY SANDY COBBLY;Medium dense reddish brown very sandy very silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, gneiss and psammite with cobbles. Sand is fine to coarse. Cobbles are subrounded to rounded of granite and psammite;
BHD1653;5.3;6;COBBLES and BOULDERS;# OBSTRUCTION: pushing boulder;
BHD1653;6;6.55;GRAVEL SANDY;Reddish brown sandy fine to coarse angular to subangular GRAVEL of sandstone with clay bands. Sand is fine to coarse. (WEATHERED SANDSTONE);
BHD1654;0;0.6;TOPSOIL;TOPSOIL (dark brown gravelly fine to coarse sand with frequent rootlets and occasional pockets of peat. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite);
BHD1654;0.6;1.2;CLAY SANDY COBBLY;Soft brown sandy CLAY of low plasticity with cobbles. Sand is fine to medium. Cobbles are subrounded to rounded of mixed lithologies including granite, gneiss and psammite;
BHD1654;1.2;2.25;SILT SANDY GRAVELLY COBBLY;Soft brown slightly sandy slightly gravelly SILT of low plasticity with cobbles. Sand is fine to medium. Gravel is fine  subangular to subrounded of mixed lithologies including granite, quartzite and psammite. Cobbles are subrounded to rounded of mixed lithologies including granite, gneiss and psammite;
BHD1654;2.25;6.8;GRAVEL SILTY SANDY COBBLY;Medium dense brown very sandy silty fine to coarse subangular to subrounded GRAVEL with cobbles. Sand is fine to coarse. Gravel is of mixed lithologies including granite, quartzite and psammite. Cobbles are subangular and subrounded of mixed lithologies including granite, quartzite and psammite;
BHD1654;6.8;7.1;GRAVEL SILTY SANDY COBBLY;Brown slightly sandy slightly silty fine to coarse subangular to subrounded GRAVEL and subangular and subrounded COBBLES of mixed lithologies including granite, quartzite and psammite . Sand is fine to coarse. Gravel is of mixed lithologies including granite, quartzite and psammite;
BHD1655;0;0.35;TOPSOIL;TOPSOIL (dark brown gravelly sandy fine to coarse sand with frequent rootlets and occasional pockets of peat. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite);
BHD1655;0.35;3.3;SAND SILTY GRAVELLY;Brown slightly gravelly silty fine to coarse SAND. Gravel is fine to medium subrounded to rounded of mixed lithologies including granite, schist and psammite;
BHD1655;3.3;4.2;SILT SANDY GRAVELLY;Very loose grey slightly gravelly slightly sandy SILT. Sand is fine to medium. Gravel is coarse subrounded to rounded of mixed lithologies including granite, schist and psammite;
BHD1655;4.2;5.15;SAND SILTY GRAVELLY;Brown slightly gravelly very silty fine to coarse SAND. Gravel is fine to medium subrounded to rounded of mixed lithologies including granite, gneiss and psammite;
BHD1655;5.15;7.4;GRAVEL SILTY SANDY COBBLY;Medium dense brown slightly silty fine to coarse SAND and fine to coarse subangular to subrounded GRAVEL of mixed lithologies including quartzite, psammite and gneiss with cobbles. Cobbles are subangular and subrounded of mixed lithologies including sandstone, quartzite and psammite;
BHD1655;7.4;7.8;GRAVEL SILTY SANDY;Reddish brown sandy silty fine to coarse subangular to subrounded GRAVEL of sandstone. Sand is fine to coarse. (WEATHERED SANDSTONE);
BHD1656;0;0.35;TOPSOIL;TOPSOIL (brown gravelly fine to coarse sand with frequent rootlets. Gravel is fine to medium subrounded to rounded of mixed lithologies including granite, gneiss and psammite);
BHD1656;0.35;0.7;SAND and GRAVEL;Dark brown fine to coarse SAND and fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, gneiss and schist;
BHD1656;0.7;2.2;SAND and GRAVEL;Brown fine to coarse SAND and fine to coarse subrounded to rounded GRAVEL of psammite, quartzite and schist;
BHD1656;2.2;3;SAND SILTY GRAVELLY;Loose brown slightly gravelly silty fine to coarse SAND. Garvel is fine to medium subrounded to rounded gravel of psammite, quartzite and schist;
BHD1656;3;4.2;SAND SILTY GRAVELLY;Loose brown gravelly very silty fine to coarse SAND. Gravel is fine to medium of quartzite and psammite;
BHD1656;4.2;7.1;GRAVEL SILTY SANDY COBBLY;Medium dense brown very sandy silty fine to coarse subangular to subrounded GRAVEL with cobbles. Sand is fine to coarse. Gravel is of mixed lithologies including quartzite, psammite and gneiss. Cobbles are subangular and subrounded of mixed lithologies including sandstone, quartzite and psammite;
BHD1656;7.1;8.75;GRAVEL SILTY SANDY;Medium dense reddish brown sandy very silty fine to coarse angular to subangular GRAVEL with pockets of clay of low plasticity with cobbles. Gravel is of sandstone. Cobbles are angular to subangular of sandstone;
BHD1657;0;0.4;TOPSOIL;TOPSOIL (brown gravelly silty fine to medium sand with frequent rootlets. Gravel is fine to medium subrounded to rounded of quartzite and gneiss);
BHD1657;0.4;3.2;SAND SILTY GRAVELLY COBBLY;Brown very gravelly silty fine to coarse SAND with cobbles. Gravel is fine to coarse subrounded to rounded of mixed lithologies including sandstone, schist and granite. Cobbles are subrounded to rounded of sandstone, schist and granite;
BHD1657;3.2;5.05;SAND SILTY GRAVELLY COBBLY;Dense brown very gravelly very silty fine to coarse SAND with cobbles. Gravel is fine to coarse subrounded to rounded of mixed lithologies including sandstone, schist and granite. Cobbles are subrounded to rounded of sandstone, schist and granite;
BHD1657;5.05;8;GRAVEL SILTY SANDY COBBLY;Dense brown very sandy very silty fine to coarse subrounded to rounded GRAVEL of mixed lithologies including sandstone, schist and granite, with cobbles. Silt is of low plasticity. Sand is fine to coarse. Cobbles are subrounded to rounded of schist and granite;
BHD1657;8;8.33;SANDSTONE;# Sandstone OBSTRUCTION (possible bedrock);
BHD1658;0;0.4;TOPSOIL;TOPSOIL (brown gravelly silty fine to coarse sand with frequent rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including sandstone schist and granite);
BHD1658;0.4;2.85;SILT SANDY GRAVELLY;Brown slightly gravelly sandy SILT. Sand is fine to medium. Gravel is fine, subrounded of granite and schist;
BHD1658;2.85;5.5;GRAVEL SILTY SANDY COBBLY;Dense very sandy slightly silty fine to coarse subrounded to rounded GRAVEL of mixed lithologies including sandstone, schist and granite with cobbles. Sand is fine to coarse. Cobbles are subrounded of granite;
BHD1658;5.5;9.45;GRAVEL SILTY SANDY COBBLY;Reddish brown very sandy very silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including sandstone, schist and psammite with cobbles.  Becoming very sandy silty gravel with depth. Silt of low plasticity. Sand is fine to coarse. Cobbles are subrounded to rounded of psammite and gneiss;
BHD1658;9.45;10.18;SILT SANDY GRAVELLY;Reddish brown gravelly sandy SILT of low plasticity. Sand is fine to coarse. Gravel is fine to coarse angular to subangular of sandstone. (WEATHERED BEDROCK);
BHD1659;0;0.4;TOPSOIL;TOPSOIL (brown slightly gravelly silty fine to coarse sand with frequent rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite);
BHD1659;0.4;1.8;SAND SILTY GRAVELLY COBBLY;Brown very gravelly silty fine to coarse SAND with cobbles. Gravel is fine to coarse subangular to subrounded of mixed lithologies including sandstone, granite and gneiss. Cobbles are subrounded of sandstone and granite;
BHD1659;1.8;3.9;SILT SANDY;Medium dense greyish brown slightly sandy SILT. Sand is fine;
BHD1659;3.9;8.15;GRAVEL SILTY SANDY COBBLY;Medium dense brown sandy silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including sandstone, granite and gneiss with cobbles. Sand is fine to medium. Cobbles are subrounded of sandstone and granite;
BHD1659;8.15;11.1;GRAVEL SILTY SANDY COBBLY;Medium dense very sandy silty fine to coarse angular to subangular GRAVEL of sandstone with cobbles. Silt is of low plasticity. Sand is fine to coarse. Cobbles are subangular of sandstone;
BHD1659;11.1;11.35;GRAVEL SILTY SANDY;Mottled reddish brown sandy silty fine to coarse angular to subangular GRAVEL of sandstone. Sand is fine to coarse. (WEATHERED SANDSTONE);
BHD1660;0;0.4;TOPSOIL;TOPSOIL (dark brown slightly gravelly silty fine to coarse sand with frequent rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite);
BHD1660;0.4;0.9;SAND GRAVELLY;Brown slightly gravelly fine to coarse SAND. Gravel is fine to coarse subrounded to rounded of mixed lithologies including sandstone, psammite and schist;
BHD1660;0.9;2.9;SAND SILTY GRAVELLY;Brown slightly gravelly very silty fine to coarse SAND. Gravel is fine subrounded to rounded of mixed lithologies including sandstone, psammite and schist;
BHD1660;2.9;5.8;GRAVEL SILTY SANDY COBBLY;Medium dense very sandy slightly silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including psammite, granite and gneiss with cobbles. Sand is fine to coarse. Cobbles are subrounded to rounded of granite and gneiss;
BHD1660;5.8;6.65;SILT SANDY GRAVELLY;Stiff reddish brown gravelly sandy SILT of low plasticity. Sand is fine to coarse. Gravel is fine to coarse angular to subangular of sandstone;
BHD1660;6.65;8.25;GRAVEL SILTY SANDY COBBLY;Medium dense mottled reddish brown sandy silty fine to coarse angular to subangular GRAVEL of sandstone with occasional bands of plastic clay. Sand is fine to coarse. (WEATHERED SANDSTONE);
BHD1661;0;0.4;TOPSOIL;TOPSOIL (brown gravelly silty fine to coarse sand with frequent rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including sandstone schist and granite);
BHD1661;0.4;1.2;GRAVEL SILTY SANDY;Brown very sandy slightly silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including schist, granite and sandstone. Sand is fine to coarse;
BHD1661;1.2;3.05;SAND SILTY GRAVELLY;Medium dense gravelly silty fine to coarse SAND. Gravel is fine to coarse subrounded to rounded of mixed lithologies including schist, psammite and granite;
BHD1661;3.05;5.4;SAND SILTY GRAVELLY COBBLY;Medium dense brown very gravelly very silty fine to coarse SAND with cobbles. Gravel is fine to coarse subangular to subrounded of mixed lithologies including schist, sandstone and psammite. Cobbles are subrounded to rounded of gneiss and granite;
BHD1661;5.4;7.2;SAND SILTY GRAVELLY;Dense reddish brown very gravelly very silty fine to coarse SAND. Gravel is fine to coarse angular to subangular of mixed lithologies including schist, granite and psammite with pockets of clay of low plasticity;
BHD1661;7.2;7.5;SILTSTONE;# Red weathered SILTSTONE;
BHD1661;7.5;11.9;MUDSTONE;Weak locally extremely weak reddish brown thinly laminated MUDSTONE. Destructured weathering is evident as an overall destruction to clay. No discernable fracture sets    between 7.50m and 7.90m: recovered non intact;
BHD1661;11.9;14.05;SANDSTONE;Weak locally very weak reddish brown locally pale grey thinly and thickly bedded fine to medium grained SANDSTONE. Partially weathering is evident as a local reduction in strength at fracture surfaces. Two fracture sets: No.1 bedding related, close and medium spaced, subvertical, stepped and rough. No.2 single, subvertical discontinuous undulose and rough    between 11.90m and 12.15m: recovered non intact;
BHD1662;0;0.3;TOPSOIL;TOPSOIL (dark brown gravelly silty fine to coarse sand with rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including sandstone, psammite and pelite);
BHD1662;0.3;5.7;GRAVEL SILTY SANDY COBBLY;Brown very sandy silty gravelly fine to coarse subangular to subrounded GRAVEL with cobbles. Gravel is subangular to subrounded of mixed lithologies including sandstone, quartzite and psammite. Cobbles are subangular to subrounded of mixed lithologies including sandstone, quartzite and psammite;
BHD1662;5.7;8.7;SAND SILTY GRAVELLY;Medium dense brown very gravelly very silty fine to coarse SAND. Gravel is fine to coarse subrounded to rounded of mixed lithologies including schist, gabbro and amphibolite;
BHD1662;8.7;11.7;SAND SILTY GRAVELLY;Dense reddish brown very gravelly very silty fine to coarse SAND with pockets of silt of low plasticity. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and hornfels;
BHD1662;11.7;14.5;SAND SILTY GRAVELLY COBBLY;Reddish brown very sandy silty fine to coarse subangular to subrounded GRAVEL with cobbles. Sand is fine to coarse. Gravel is of mixed lithologies including granite, gneiss and hornfels;
BHD1662;14.5;16.2;SAND CLAYEY GRAVELLY COBBLY;Dense grey clayey sandy fine to coarse subangular to subrounded GRAVEL of mixed lithologies including sandstone, granite and schist with cobbles. Sand is fine to coarse. Cobbles are rounded of sandstone and granite;
BHD1662;16.2;16.8;SAND CLAYEY GRAVELLY;Reddish brown very clayey very sandy fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, gneiss and hornfels with cobbles at base. Sand is fine to coarse. Cobbles are subrounded of sandstone;
BHD1662;16.8;21.85;SANDSTONE;Medium strong locally weak reddish brown locally pale greenish grey thinly bedded fine grained micaceous SANDSTONE with rare laminations of MUDSTONE. Partially weathered evident as a local reduction of mudstone laminae to clay. Two fracture sets: No.1 bedding related, close and very closely spaced, subhorizontal, planar and rough. No.2 joint related, single, discontinuous, undulose and rough;
